Player Name,Player Code,Tournament,Outcome,Zone,X,Y,api_id
Remo Freuler,115516,EFL Cup,goal,low-right,69.35,88.33,32914
Remo Freuler,115516,Super League,goal,high-right,65.59,54.5,6049717
Noah Okafor,865523,OFB Cup,goal,low-right,66.67,97.83,36440
Noah Okafor,865523,"UEFA Champions League, Group E",goal,low-right,70.97,97.83,22112
Noah Okafor,865523,OFB Cup,goal,low-right,68.82,90.5,22113
Noah Okafor,865523,Bundesliga,goal,low-right,73.12,91.5,22114
Granit Xhaka,117777,"UEFA Nations League, Finals",goal,low-left,32.8,93.67,6048364
Granit Xhaka,117777,"Euro, Knockout stage",miss,close-left,3.23,67.67,6048365
Granit Xhaka,117777,Bundesliga,goal,high-centre,46.24,64.17,6048366
Renato Steffen,243049,Schweizer Cup,save,low-right,67.74,88.33,6062676
Renato Steffen,243049,Super League,save,low-right,67.74,91.5,6061207
Renato Steffen,243049,Super League,goal,low-right,71.51,77.83,6053696
Yvon Mvogo,149656,,Not Available,,,,
Ricardo Rodriguez,67769,"Euro, Knockout stage",save,low-left,32.26,99.0,21529
Ricardo Rodriguez,67769,"European Championship, Qualification Group D",save,low-right,67.74,95.83,21530
Ricardo Rodriguez,67769,"UEFA Nations League, Finals",goal,low-right,68.28,96.83,6049055
Ricardo Rodriguez,67769,"UEFA Nations League, League A, Gr. 2",goal,low-right,72.58,95.83,6049056
Ricardo Rodriguez,67769,Coppa Italia,save,low-centre,52.15,70.5,6049057
Ricardo Rodriguez,67769,Serie A,save,low-right,70.43,96.83,6049058
Ricardo Rodriguez,67769,"UEFA Europa League, Knockout stage",goal,low-left,27.96,84.17,6049059
Ricardo Rodriguez,67769,World Championship Qual. UEFA Playoffs,goal,low-right,62.37,82.0,6049060
Ricardo Rodriguez,67769,Serie A,goal,low-right,70.97,95.83,6049061
Ricardo Rodriguez,67769,World Championship Qual. UEFA B,goal,low-left,30.65,99.0,6049062
Ricardo Rodriguez,67769,Bundesliga,goal,low-left,33.33,88.33,6049063
Ricardo Rodriguez,67769,"Euro, Knockout stage",goal,low-left,27.96,78.83,6049064
Ricardo Rodriguez,67769,"UEFA Champions League, Knockout stage",goal,low-left,30.65,69.33,6049065
Ricardo Rodriguez,67769,Bundesliga,goal,low-right,69.89,87.33,6049066
Ricardo Rodriguez,67769,Bundesliga,goal,low-right,62.37,96.83,6049067
Ricardo Rodriguez,67769,Bundesliga,goal,high-right,60.22,54.67,6049068
Ricardo Rodriguez,67769,"UEFA Europa League, Group H",goal,low-right,68.82,99.0,6049069
Ricardo Rodriguez,67769,Bundesliga,save,low-right,67.2,93.67,6049070
Ricardo Rodriguez,67769,DFB Pokal,goal,high-centre,44.09,48.33,6049071
Ricardo Rodriguez,67769,DFB Pokal,goal,low-right,72.04,71.5,6049072
Ricardo Rodriguez,67769,Bundesliga,goal,low-left,31.72,88.33,6049073
Ricardo Rodriguez,67769,Bundesliga,goal,low-right,66.13,99.0,6049074
Steven Zuber,37752,Stoiximan Super League,miss,high,34.41,0.0,45277
Steven Zuber,37752,Stoiximan Super League,miss,high,57.53,0.0,45278
Steven Zuber,37752,Bundesliga,save,low-left,35.48,95.83,45279
Steven Zuber,37752,"UEFA Nations League, Finals",goal,high-centre,41.4,50.5,6050034
Steven Zuber,37752,Bundesliga,goal,low-left,29.03,96.83,6050035
Cédric Zesiger,798926,,Not Available,,,,
Vincent Sierro,794412,Ligue 1,goal,low-right,63.98,91.5,6060303
Vincent Sierro,794412,Ligue 1,goal,low-left,27.42,93.67,6059672
Vincent Sierro,794412,Ligue 1,goal,low-left,30.11,94.67,6056756
Vincent Sierro,794412,Ligue 1,post,high,65.05,32.5,5762017
Vincent Sierro,794412,Coupe de France,goal,low-left,29.03,71.5,5539426
Vincent Sierro,794412,Coupe de France,goal,low-left,29.03,95.83,5539427
Vincent Sierro,794412,Ligue 1,goal,low-left,32.8,80.0,5357180
Vincent Sierro,794412,Super League,save,low-left,29.57,73.67,5071
Vincent Sierro,794412,Super League,save,low-left,36.02,93.67,5072
Vincent Sierro,794412,Super League,goal,low-left,29.57,95.83,6048441
Vincent Sierro,794412,Super League,goal,low-left,29.03,96.83,6048442
Vincent Sierro,794412,Super League,goal,low-right,62.37,89.5,6048443
Vincent Sierro,794412,Super League,post,high,65.59,30.33,6048444
Vincent Sierro,794412,Super League,goal,low-left,29.57,71.5,6048445
Ruben Vargas,872919,"Euro, Knockout stage",miss,high,36.02,0.0,3882
Ruben Vargas,872919,"Euro, Knockout stage",goal,low-left,35.48,76.83,3883
Kwadwo Duah,827531,2. Bundesliga,goal,low-centre,43.01,71.5,42439
Kwadwo Duah,827531,2. Bundesliga,goal,low-centre,48.39,78.83,39344
Kwadwo Duah,827531,Super League,goal,high-centre,57.53,51.5,11233
Kwadwo Duah,827531,Super League,goal,low-right,62.9,82.0,11234
Kwadwo Duah,827531,Super League,goal,low-right,75.27,71.5,11235
Dan Ndoye,944327,"UEFA Europa Conference League, Qualification",goal,low-left,27.42,78.83,22066
Michel Aebischer,850891,,Not Available,,,,
Gregor Kobel,556866,,Not Available,,,,
Fabian Schär,101882,FA Cup,goal,low-right,71.51,99.0,6056901
Fabian Schär,101882,"Euro, Knockout stage",save,low-left,36.02,83.17,7710
Fabian Schär,101882,"Euro, Knockout stage",goal,high-right,73.66,66.17,7711
Fabian Schär,101882,Premier League,goal,low-left,26.34,96.83,7712
Fabian Schär,101882,EFL Cup,goal,low-left,34.41,99.0,7713
Fabian Schär,101882,EFL Cup,goal,low-left,36.56,99.0,6044147
Fabian Schär,101882,"UEFA Nations League, Finals",goal,low-centre,42.47,97.83,6044148
Fabian Schär,101882,World Championship Qual. UEFA B,goal,low-centre,40.86,97.83,6044149
Fabian Schär,101882,"Euro, Knockout stage",goal,high-centre,55.38,54.67,6044150
Fabian Schär,101882,"UEFA Europa League, Knockout stage",goal,low-right,69.89,88.33,6044151
Xherdan Shaqiri,65953,MLS,goal,low-right,73.66,74.67,6060540
Xherdan Shaqiri,65953,MLS,goal,low-left,29.03,97.83,6057424
Xherdan Shaqiri,65953,"European Championship, Qualification Group I",goal,low-right,70.97,74.67,6058926
Xherdan Shaqiri,65953,"Leagues Cup, Group Central 2",goal,low-left,37.63,72.5,477903
Xherdan Shaqiri,65953,"Leagues Cup, Group Central 2",goal,low-left,33.33,82.0,477904
Xherdan Shaqiri,65953,MLS,goal,low-right,70.97,69.33,45833
Xherdan Shaqiri,65953,MLS,goal,low-right,69.35,92.67,29979
Xherdan Shaqiri,65953,MLS,goal,low-left,31.18,69.33,29978
Xherdan Shaqiri,65953,MLS,goal,low-centre,47.85,69.33,29980
Xherdan Shaqiri,65953,MLS,goal,low-right,68.28,94.67,29981
Xherdan Shaqiri,65953,Community Shield,goal,low-right,65.59,78.83,6055770
Xherdan Shaqiri,65953,Premier League,save,low-left,34.41,96.83,6055771
Xherdan Shaqiri,65953,"Euro, Knockout stage",goal,low-right,67.2,84.17,6055772
Xherdan Shaqiri,65953,EFL Cup,goal,low-left,31.72,99.0,6055773
Xherdan Shaqiri,65953,EFL Cup,goal,high-right,67.74,45.33,6055774
Xherdan Shaqiri,65953,Serie A,goal,high-left,30.11,48.33,6055775
Ardon Jashari,1034082,,Not Available,,,,
Zeki Amdouni,990550,Premier League,goal,low-right,73.12,97.83,6061432
Zeki Amdouni,990550,"UEFA Europa Conference League, Knockout stage",goal,low-centre,41.4,97.83,42595
Zeki Amdouni,990550,"UEFA Europa Conference League, Knockout stage",goal,high-centre,48.92,59.83,40889
Zeki Amdouni,990550,Super League,goal,low-left,33.87,97.83,35248
Zeki Amdouni,990550,Super League,goal,low-right,68.82,93.67,22064
Zeki Amdouni,990550,Super League,goal,low-left,32.26,82.0,22065
Fabian Rieder,929620,Super League,goal,high-right,68.28,48.33,37251
Fabian Rieder,929620,"UEFA Europa Conference League, Qualification",goal,high-right,62.9,48.33,5084
David Raya,581310,,Not Available,,,,
Dani Carvajal,138572,"UEFA Nations League, Finals",goal,high-centre,44.62,62.0,46773
Dani Carvajal,138572,Supercopa de España,goal,low-left,28.49,76.83,26428
Robin Le Normand,787751,,Not Available,,,,
Nacho,69404,"UEFA Champions League, Knockout stage",goal,low-right,65.05,81.0,6061057
Daniel Vivian,910978,LaLiga 2,save,low-left,37.63,89.5,3279
Daniel Vivian,910978,LaLiga 2,goal,high-left,28.49,58.83,3280
Mikel Merino,592010,"UEFA Nations League, Finals",goal,low-right,63.98,82.0,47564
Mikel Merino,592010,LaLiga,save,high-centre,49.46,55.67,25512
Mikel Merino,592010,Supercopa de España,goal,high-left,34.41,48.33,25513
Álvaro Morata,125407,LaLiga,save,low-left,30.65,89.5,6057451
Álvaro Morata,125407,Copa del Rey,save,low-left,34.41,72.5,31309
Álvaro Morata,125407,Serie A,goal,low-left,32.8,68.33,25346
Álvaro Morata,125407,Coppa Italia,goal,low-left,27.96,94.67,25347
Álvaro Morata,125407,"Euro, Knockout stage",save,low-right,65.59,94.67,25348
Álvaro Morata,125407,"Euro, Group E",save,low-left,36.02,74.67,25349
Álvaro Morata,125407,Serie A,goal,low-right,69.35,86.33,25350
Álvaro Morata,125407,Coppa Italia,goal,low-right,70.43,78.83,25351
Álvaro Morata,125407,LaLiga,goal,high-left,27.42,51.5,25352
Álvaro Morata,125407,LaLiga,goal,low-left,29.57,97.83,25353
Álvaro Morata,125407,Supercopa de España,goal,low-right,70.97,99.0,25354
Álvaro Morata,125407,LaLiga,save,low-left,30.65,73.67,6046046
Álvaro Morata,125407,"European Championship, Qualification Group F",goal,low-left,29.03,83.17,6046047
Álvaro Morata,125407,Community Shield,post,left,22.04,94.67,6046048
Álvaro Morata,125407,Coppa Italia,goal,low-left,33.87,92.67,6046049
Álvaro Morata,125407,Serie A,goal,high-right,70.97,59.83,6046050
Álvaro Morata,125407,Coppa Italia,goal,high-left,30.11,50.5,6046051
Álvaro Morata,125407,Coppa Italia,goal,low-left,37.1,72.5,6046052
Álvaro Morata,125407,Super Cup,goal,low-left,30.11,73.67,6046053
Fabián Ruiz,784655,,Not Available,,,,
Joselu,69418,LaLiga,post,left,22.04,84.17,6041693
Joselu,69418,Copa del Rey,goal,low-left,33.87,95.83,5177307
Joselu,69418,LaLiga,save,low-centre,53.23,72.5,2422094
Joselu,69418,"UEFA Nations League, Finals",goal,high-left,30.65,50.5,46775
Joselu,69418,LaLiga,goal,high-left,32.8,50.5,43825
Joselu,69418,LaLiga,goal,high-left,33.87,56.83,43224
Joselu,69418,LaLiga,goal,low-centre,48.39,92.67,31939
Joselu,69418,LaLiga,goal,low-left,29.03,90.5,12596
Joselu,69418,LaLiga,goal,high-centre,56.45,50.5,12597
Joselu,69418,LaLiga,save,low-right,70.97,83.17,12598
Joselu,69418,LaLiga,goal,low-right,70.43,80.0,12599
Joselu,69418,LaLiga,goal,low-right,63.98,77.83,12600
Joselu,69418,LaLiga,goal,low-centre,41.4,96.83,12601
Joselu,69418,LaLiga,goal,low-right,66.13,99.0,12602
Joselu,69418,LaLiga,goal,low-centre,53.23,80.0,12603
Joselu,69418,LaLiga,goal,low-left,30.11,84.17,12604
Joselu,69418,LaLiga,save,low-left,34.95,76.83,12605
Joselu,69418,LaLiga,goal,low-left,28.49,93.67,12606
Joselu,69418,LaLiga,save,low-right,65.05,93.67,12607
Joselu,69418,LaLiga,goal,low-left,36.02,67.33,12608
Joselu,69418,LaLiga,goal,high-right,70.97,47.33,12609
Joselu,69418,Premier League,save,low-right,60.75,85.17,6046188
Joselu,69418,Copa del Rey,miss,high,44.09,0.0,6046189
Joselu,69418,Bundesliga,save,low-right,63.98,96.83,6046190
Joselu,69418,Bundesliga,goal,low-right,68.82,96.83,6046191
Joselu,69418,Bundesliga,save,high-left,35.48,65.17,6046192
Joselu,69418,DFB Pokal,goal,low-right,72.04,92.67,6046193
Dani Olmo,789071,Supercup,goal,low-left,35.48,97.83,500752
Dani Olmo,789071,DFB Pokal,goal,low-left,26.34,68.33,10136
Dani Olmo,789071,"Euro, Knockout stage",miss,close-high,29.57,5.17,10137
Dani Olmo,789071,"Euro, Knockout stage",goal,high-left,29.03,52.5,10138
Dani Olmo,789071,Bundesliga,goal,low-left,33.87,81.0,10139
Ferran Torres,855833,LaLiga,post,left,22.04,91.5,40202
Ferran Torres,855833,"World Championship, Gr. E",goal,low-left,38.71,97.83,30200
Ferran Torres,855833,LaLiga,goal,low-right,72.58,97.83,26292
Ferran Torres,855833,"UEFA Europa League, Knockout stage",goal,low-centre,41.4,99.0,26293
Álex Grimaldo,177177,Liga Portugal Betclic,goal,low-right,65.05,85.17,239434
Álex Grimaldo,177177,Liga Portugal Betclic,goal,low-left,33.87,94.67,43132
Álex Grimaldo,177177,Taça de Portugal,goal,high-right,70.97,61.0,36932
Álex Grimaldo,177177,"League Cup, Final round",goal,low-right,64.52,99.0,18374
Álex Remiro,791773,,Not Available,,,,
Aymeric Laporte,149734,"UEFA Nations League, Finals",post,high,54.3,35.67,46980
Álex Baena,910031,LaLiga,save,low-left,37.63,82.0,6059781
Rodri,827606,Community Shield,save,low-left,39.78,94.67,298095
Rodri,827606,"UEFA Nations League, Finals",goal,low-left,29.57,76.83,46981
Rodri,827606,"Euro, Knockout stage",save,low-right,61.83,74.67,13326
Rodri,827606,Premier League,goal,high-left,31.18,64.17,13327
Nico Williams,1085400,,Not Available,,,,
Martín Zubimendi,966837,Copa del Rey,goal,low-right,62.9,97.83,6056890
Lamine Yamal,1402912,,Not Available,,,,
Pedri,992587,Supercopa de España,goal,low-right,70.43,96.83,32942
Mikel Oyarzabal,823622,Copa del Rey,save,low-right,67.2,94.67,6056894
Mikel Oyarzabal,823622,Copa del Rey,goal,low-left,27.96,91.5,5417877
Mikel Oyarzabal,823622,LaLiga,goal,low-right,63.98,94.67,3156571
Mikel Oyarzabal,823622,LaLiga,goal,low-right,70.97,89.5,1922081
Mikel Oyarzabal,823622,LaLiga,goal,low-right,68.28,97.83,43551
Mikel Oyarzabal,823622,LaLiga,save,low-left,34.41,95.83,42446
Mikel Oyarzabal,823622,LaLiga,goal,low-left,37.1,96.83,33154
Mikel Oyarzabal,823622,LaLiga,goal,low-right,70.43,97.83,25514
Mikel Oyarzabal,823622,"UEFA Europa League, Knockout stage",goal,low-right,62.37,75.67,25515
Mikel Oyarzabal,823622,LaLiga,goal,low-left,29.03,97.83,25516
Mikel Oyarzabal,823622,Copa del Rey,goal,low-right,68.28,97.83,25517
Mikel Oyarzabal,823622,"UEFA Europa League, Group B",goal,low-left,31.72,95.83,25518
Mikel Oyarzabal,823622,LaLiga,save,low-centre,46.77,99.0,25519
Mikel Oyarzabal,823622,LaLiga,goal,low-left,37.1,86.33,25520
Mikel Oyarzabal,823622,LaLiga,goal,low-left,27.96,97.83,25521
Mikel Oyarzabal,823622,"Olympic Games, Final round",goal,low-right,65.05,86.33,25522
Mikel Oyarzabal,823622,"Euro, Knockout stage",goal,low-right,66.67,95.83,25523
Mikel Oyarzabal,823622,Copa del Rey,goal,low-right,62.37,73.67,25524
Mikel Oyarzabal,823622,LaLiga,miss,close-left,5.38,60.67,25525
Mikel Oyarzabal,823622,"UEFA Europa League, Knockout stage",miss,close-high-left,5.91,12.0,25526
Mikel Oyarzabal,823622,LaLiga,goal,low-left,32.8,97.83,25527
Mikel Oyarzabal,823622,Supercopa de España,goal,low-right,65.59,95.83,25529
Mikel Oyarzabal,823622,Supercopa de España,save,low-left,29.57,75.67,25528
Mikel Oyarzabal,823622,LaLiga,goal,low-left,33.33,97.83,25530
Mikel Oyarzabal,823622,LaLiga,goal,low-left,31.72,81.0,25531
Mikel Oyarzabal,823622,LaLiga,goal,low-right,65.59,97.83,25532
Mikel Oyarzabal,823622,LaLiga,goal,low-centre,41.94,92.67,25533
Mikel Oyarzabal,823622,LaLiga,goal,low-right,60.22,71.5,25534
Mikel Oyarzabal,823622,LaLiga,goal,low-right,61.29,97.83,25535
Mikel Oyarzabal,823622,Copa del Rey,goal,high-centre,55.38,62.0,25536
Mikel Oyarzabal,823622,Copa del Rey,goal,low-left,39.78,97.83,25537
Mikel Oyarzabal,823622,LaLiga,goal,low-centre,44.09,88.33,25538
Mikel Oyarzabal,823622,LaLiga,goal,high-centre,59.68,59.83,25539
Mikel Oyarzabal,823622,LaLiga,goal,low-right,62.37,97.83,6047717
Mikel Oyarzabal,823622,LaLiga,goal,low-left,38.71,96.83,6047718
Mikel Oyarzabal,823622,LaLiga,goal,high-centre,57.53,49.33,6047720
Mikel Oyarzabal,823622,LaLiga,goal,low-right,69.35,88.33,6047719
Jesús Navas,11869,EFL Cup,goal,low-left,25.81,99.0,6047638
Unai Simón,797291,,Not Available,,,,
Marc Cucurella,794939,,Not Available,,,,
Fermín López,1153270,,Not Available,,,,
Ayoze Pérez,345195,EFL Cup,miss,close-high,36.02,0.5,16978
Ayoze Pérez,345195,Premier League,goal,high-left,39.25,57.83,16979
Dominik Livaković,190419,,Not Available,,,,
Josip Stanišić,927407,,Not Available,,,,
Marin Pongračić,847467,,Not Available,,,,
Joško Gvardiol,964994,"UEFA Champions League, Qualification",goal,low-centre,57.53,69.83,10114
Martin Erlić,789234,,Not Available,,,,
Josip Šutalo,954836,,Not Available,,,,
Lovro Majer,841947,Bundesliga,goal,high-right,67.2,52.5,5989442
Lovro Majer,841947,Bundesliga,goal,low-left,29.57,97.83,3125481
Lovro Majer,841947,"UEFA Nations League, Finals",save,low-centre,55.91,77.83,281360
Lovro Majer,841947,"World Cup, Knockout stage",goal,low-centre,48.39,81.0,30965
Lovro Majer,841947,Ligue 1,goal,high-left,37.1,62.0,18937
Lovro Majer,841947,Coupe de France,goal,low-centre,43.55,73.67,18938
Lovro Majer,841947,"UEFA Champions League, Qualification",goal,low-centre,52.15,88.17,18939
Mateo Kovačić,136710,"UEFA Champions League, Knockout stage",save,low-left,32.8,97.83,6061055
Mateo Kovačić,136710,UEFA Super Cup,goal,low-left,29.57,94.67,615272
Mateo Kovačić,136710,"World Cup, Knockout stage",save,low-right,70.97,97.83,6044101
Andrej Kramarić,67647,Bundesliga,goal,low-right,62.9,99.0,5730198
Andrej Kramarić,67647,Bundesliga,goal,low-right,61.29,93.67,5133497
Andrej Kramarić,67647,Bundesliga,goal,low-right,65.05,95.83,2147086
Andrej Kramarić,67647,Bundesliga,goal,low-right,70.97,88.33,1888276
Andrej Kramarić,67647,Bundesliga,goal,low-centre,48.39,82.0,987535
Andrej Kramarić,67647,DFB Pokal,goal,low-right,61.83,97.83,565561
Andrej Kramarić,67647,"UEFA Nations League, Finals",goal,low-centre,51.08,73.67,45273
Andrej Kramarić,67647,Bundesliga,goal,low-left,34.41,94.67,43713
Andrej Kramarić,67647,Bundesliga,goal,low-centre,56.99,95.83,43329
Andrej Kramarić,67647,Bundesliga,goal,low-centre,47.31,67.33,41101
Andrej Kramarić,67647,Bundesliga,goal,low-right,72.04,68.33,41100
Andrej Kramarić,67647,Bundesliga,miss,close-left,9.68,93.0,15382
Andrej Kramarić,67647,Bundesliga,save,low-left,25.81,76.83,15383
Andrej Kramarić,67647,"UEFA Nations League, League A, Gr. 1",goal,low-left,33.33,95.83,15384
Andrej Kramarić,67647,DFB Pokal,goal,low-left,29.03,96.83,15385
Andrej Kramarić,67647,Bundesliga,goal,low-centre,51.61,85.17,15387
Andrej Kramarić,67647,Bundesliga,goal,low-left,28.49,94.67,15386
Andrej Kramarić,67647,DFB Pokal,goal,low-right,73.12,99.0,15388
Andrej Kramarić,67647,"UEFA Europa League, Group L",goal,low-right,70.97,97.83,15389
Andrej Kramarić,67647,Bundesliga,goal,low-left,34.41,99.0,15390
Andrej Kramarić,67647,Bundesliga,goal,high-centre,42.47,45.17,15391
Andrej Kramarić,67647,Bundesliga,goal,low-right,69.35,96.83,15392
Andrej Kramarić,67647,DFB Pokal,goal,low-left,32.8,95.83,15394
Andrej Kramarić,67647,DFB Pokal,goal,high-left,39.78,38.83,15393
Andrej Kramarić,67647,Bundesliga,goal,low-left,36.02,96.83,15395
Andrej Kramarić,67647,Bundesliga,goal,low-left,27.96,81.0,15396
Andrej Kramarić,67647,Bundesliga,post,left,21.51,93.67,6048325
Andrej Kramarić,67647,Bundesliga,goal,low-left,39.78,99.0,6048326
Andrej Kramarić,67647,Bundesliga,goal,low-right,61.29,96.83,6048327
Andrej Kramarić,67647,Bundesliga,goal,low-left,27.42,99.0,6048328
Andrej Kramarić,67647,"UEFA Champions League, Group F",goal,low-centre,49.46,85.17,6048329
Andrej Kramarić,67647,Bundesliga,goal,low-left,32.26,96.83,6048330
Andrej Kramarić,67647,Bundesliga,goal,low-left,28.49,91.5,6048331
Andrej Kramarić,67647,"World Cup, Knockout stage",goal,low-left,38.71,97.83,6048332
Andrej Kramarić,67647,Bundesliga,goal,high-left,32.8,63.0,6048333
Andrej Kramarić,67647,Bundesliga,goal,low-right,63.98,95.83,6048334
Andrej Kramarić,67647,"UEFA Champions League, Qualification",save,low-centre,56.99,83.17,6048335
Andrej Kramarić,67647,Bundesliga,goal,low-centre,50.0,86.33,6048336
Andrej Kramarić,67647,Bundesliga,goal,low-right,64.52,84.17,6048337
Andrej Kramarić,67647,Bundesliga,goal,low-left,29.57,90.5,6048338
Andrej Kramarić,67647,Bundesliga,goal,low-centre,50.0,86.33,6048339
Andrej Kramarić,67647,Bundesliga,goal,low-centre,50.0,75.67,6048340
Andrej Kramarić,67647,Bundesliga,save,low-right,68.28,87.33,6048341
Andrej Kramarić,67647,Bundesliga,goal,low-right,72.58,78.83,6048342
Andrej Kramarić,67647,"UEFA Europa League, Group G",goal,low-left,27.96,84.17,6048343
Luka Modrić,15466,"UEFA Champions League, Knockout stage",save,low-left,37.63,87.33,6061060
